species,length,weight,w_l_ratio,length_binned,Cluster
4,0.07381818181818181,0.5919811320754715,0.8214285714285714,0-20,3
4,0.14472727272727273,0.5919811320754715,0.6428571428571428,0-20,3
4,0.17345454545454544,0.5990566037735849,0.5892857142857142,0-20,3
4,0.04072727272727275,0.5872641509433962,0.9464285714285714,0-20,3
4,0.14618181818181822,0.5825471698113207,0.6428571428571428,0-20,3
4,0.042545454545454525,0.5919811320754715,0.9464285714285714,0-20,3
4,0.096,0.6014150943396226,0.7678571428571428,0-20,3
4,0.09090909090909086,0.5825471698113207,0.7678571428571428,0-20,3
4,0.20545454545454542,0.6037735849056605,0.5357142857142856,0-20,3
4,0.16109090909090903,0.5943396226415094,0.607142857142857,0-20,3
4,0.05927272727272728,0.5943396226415094,0.875,0-20,3
4,0.15563636363636366,0.6061320754716981,0.625,0-20,3
4,0.1425454545454545,0.5943396226415094,0.6428571428571428,0-20,3
4,0.1516363636363636,0.6014150943396226,0.6428571428571428,0-20,3
4,0.07272727272727267,0.5896226415094339,0.8214285714285714,0-20,3
4,0.04509090909090904,0.5966981132075471,0.9285714285714286,0-20,3
4,0.12545454545454546,0.5896226415094339,0.6785714285714286,0-20,3
4,0.1269090909090909,0.5990566037735849,0.6964285714285714,0-20,3
4,0.05345454545454545,0.5943396226415094,0.8928571428571428,0-20,3
4,0.05345454545454545,0.5896226415094339,0.8928571428571428,0-20,3
4,0.13636363636363633,0.5919811320754715,0.6607142857142856,0-20,3
4,0.09527272727272726,0.5778301886792452,0.75,0-20,3
4,0.1607272727272727,0.6037735849056605,0.625,0-20,3
4,0.08945454545454548,0.5943396226415094,0.7857142857142856,0-20,3
4,0.07345454545454547,0.5872641509433962,0.8214285714285714,0-20,3
4,0.09345454545454543,0.5849056603773586,0.7678571428571428,0-20,3
4,0.10036363636363635,0.5943396226415094,0.75,0-20,3
4,0.13599999999999998,0.6108490566037734,0.6785714285714286,0-20,3
4,0.07818181818181816,0.6014150943396226,0.8214285714285714,0-20,3
4,0.08981818181818182,0.5919811320754715,0.7857142857142856,0-20,3
4,0.041090909090909095,0.5872641509433962,0.9464285714285714,0-20,3
4,0.21272727272727274,0.6108490566037734,0.5357142857142856,0-20,3
4,0.08945454545454548,0.5990566037735849,0.7857142857142856,0-20,3
4,0.06109090909090906,0.5872641509433962,0.875,0-20,3
4,0.1570909090909091,0.615566037735849,0.6428571428571428,0-20,3
4,0.10727272727272727,0.5919811320754715,0.732142857142857,0-20,3
4,0.060363636363636314,0.5872641509433962,0.875,0-20,3
4,0.04400000000000001,0.5801886792452828,0.9285714285714286,0-20,3
4,0.06800000000000003,0.5966981132075471,0.8571428571428572,0-20,3
4,0.12763636363636358,0.6037735849056605,0.6964285714285714,0-20,3
4,0.10072727272727275,0.5919811320754715,0.75,0-20,3
4,0.10836363636363636,0.6037735849056605,0.732142857142857,0-20,3
4,0.22654545454545452,0.6061320754716981,0.5178571428571428,0-20,3
4,0.1523636363636364,0.6084905660377358,0.6428571428571428,0-20,3
4,0.06945454545454541,0.5872641509433962,0.8392857142857144,0-20,3
4,0.09563636363636366,0.5990566037735849,0.7678571428571428,0-20,3
4,0.09272727272727274,0.6061320754716981,0.7857142857142856,0-20,3
4,0.12436363636363632,0.6037735849056605,0.6964285714285714,0-20,3
4,0.15636363636363634,0.6061320754716981,0.625,0-20,3
4,0.14436363636363633,0.6037735849056605,0.6607142857142856,0-20,3
4,0.20363636363636364,0.6084905660377358,0.5535714285714286,0-20,3
4,0.1552727272727273,0.5990566037735849,0.625,0-20,3
4,0.10436363636363635,0.5896226415094339,0.732142857142857,0-20,3
4,0.1596363636363636,0.6061320754716981,0.625,0-20,3
4,0.1123636363636363,0.6014150943396226,0.732142857142857,0-20,3
4,0.16581818181818178,0.5966981132075471,0.607142857142857,0-20,3
4,0.14654545454545456,0.6061320754716981,0.6607142857142856,0-20,3
4,0.11381818181818179,0.6014150943396226,0.7142857142857142,0-20,3
4,0.060363636363636314,0.5919811320754715,0.875,0-20,3
4,0.10981818181818184,0.5990566037735849,0.732142857142857,0-20,3
4,0.0785454545454545,0.5990566037735849,0.8214285714285714,0-20,3
4,0.144,0.6084905660377358,0.6607142857142856,0-20,3
4,0.032363636363636344,0.5872641509433962,0.9821428571428572,0-20,3
4,0.13199999999999998,0.5966981132075471,0.6785714285714286,0-20,3
4,0.06800000000000003,0.5943396226415094,0.8571428571428572,0-20,3
4,0.07999999999999999,0.5943396226415094,0.8035714285714286,0-20,3
4,0.030909090909090914,0.5872641509433962,0.9821428571428572,0-20,3
4,0.0789090909090909,0.6014150943396226,0.8214285714285714,0-20,3
4,0.08836363636363634,0.6014150943396226,0.7857142857142856,0-20,3
4,0.06800000000000003,0.6037735849056605,0.8571428571428572,0-20,3
4,0.14218181818181816,0.6084905660377358,0.6607142857142856,0-20,3
4,0.09854545454545452,0.5966981132075471,0.75,0-20,3
4,0.1170909090909091,0.5919811320754715,0.7142857142857142,0-20,3
4,0.15418181818181817,0.6132075471698113,0.6428571428571428,0-20,3
4,0.037454545454545435,0.5896226415094339,0.9642857142857142,0-20,3
4,0.16690909090909087,0.6061320754716981,0.607142857142857,0-20,3
4,0.0789090909090909,0.5966981132075471,0.8214285714285714,0-20,3
4,0.12727272727272723,0.5990566037735849,0.6964285714285714,0-20,3
4,0.15345454545454543,0.6061320754716981,0.6428571428571428,0-20,3
4,0.09381818181818177,0.5966981132075471,0.7678571428571428,0-20,3
4,0.18654545454545454,0.6108490566037734,0.5714285714285714,0-20,3
4,0.058181818181818196,0.5966981132075471,0.8928571428571428,0-20,3
4,0.092,0.5919811320754715,0.7678571428571428,0-20,3
4,0.0658181818181818,0.6014150943396226,0.8571428571428572,0-20,3
4,0.19963636363636358,0.6061320754716981,0.5535714285714286,0-20,3
4,0.08909090909090908,0.6014150943396226,0.7857142857142856,0-20,3
4,0.13709090909090912,0.5943396226415094,0.6607142857142856,0-20,3
4,0.08145454545454542,0.5919811320754715,0.8035714285714286,0-20,3
4,0.17090909090909093,0.6037735849056605,0.607142857142857,0-20,3
4,0.11745454545454545,0.5990566037735849,0.7142857142857142,0-20,3
4,0.12654545454545454,0.5990566037735849,0.6964285714285714,0-20,3
4,0.09490909090909092,0.5966981132075471,0.7678571428571428,0-20,3
4,0.05600000000000002,0.5919811320754715,0.8928571428571428,0-20,3
4,0.10072727272727275,0.5966981132075471,0.75,0-20,3
4,0.10545454545454544,0.6084905660377358,0.75,0-20,3
4,0.1258181818181818,0.5943396226415094,0.6964285714285714,0-20,3
4,0.10545454545454544,0.6014150943396226,0.75,0-20,3
4,0.07818181818181816,0.5943396226415094,0.8214285714285714,0-20,3
4,0.06836363636363638,0.5990566037735849,0.8571428571428572,0-20,3
4,0.10218181818181818,0.5896226415094339,0.75,0-20,3
4,0.15563636363636366,0.6037735849056605,0.625,0-20,3
4,0.053090909090909105,0.5919811320754715,0.8928571428571428,0-20,3
4,0.08545454545454548,0.5896226415094339,0.7857142857142856,0-20,3
4,0.12836363636363637,0.6014150943396226,0.6964285714285714,0-20,3
4,0.20036363636363633,0.6061320754716981,0.5535714285714286,0-20,3
4,0.07054545454545455,0.5872641509433962,0.8392857142857144,0-20,3
4,0.12327272727272728,0.5990566037735849,0.6964285714285714,0-20,3
4,0.1221818181818182,0.5919811320754715,0.6964285714285714,0-20,3
4,0.14981818181818182,0.6037735849056605,0.6428571428571428,0-20,3
4,0.05345454545454545,0.5825471698113207,0.8928571428571428,0-20,3
4,0.06109090909090906,0.5896226415094339,0.875,0-20,3
4,0.12872727272727272,0.5966981132075471,0.6785714285714286,0-20,3
4,0.10363636363636367,0.6014150943396226,0.75,0-20,3
4,0.12363636363636363,0.6084905660377358,0.6964285714285714,0-20,3
4,0.1818181818181818,0.6014150943396226,0.5892857142857142,0-20,3
4,0.06472727272727272,0.5896226415094339,0.8571428571428572,0-20,3
4,0.13163636363636363,0.5896226415094339,0.6785714285714286,0-20,3
4,0.14145454545454542,0.5943396226415094,0.6607142857142856,0-20,3
4,0.22109090909090903,0.5990566037735849,0.5178571428571428,0-20,3
4,0.06072727272727271,0.5896226415094339,0.875,0-20,3
4,0.16327272727272726,0.6084905660377358,0.625,0-20,3
4,0.05200000000000002,0.5872641509433962,0.8928571428571428,0-20,3
4,0.046181818181818185,0.5943396226415094,0.9285714285714286,0-20,3
4,0.053090909090909105,0.5990566037735849,0.9107142857142856,0-20,3
4,0.1130909090909091,0.5966981132075471,0.7142857142857142,0-20,3
4,0.1123636363636363,0.5990566037735849,0.732142857142857,0-20,3
4,0.14727272727272725,0.5943396226415094,0.6428571428571428,0-20,3
4,0.14618181818181822,0.6061320754716981,0.6428571428571428,0-20,3
4,0.1778181818181818,0.6108490566037734,0.5892857142857142,0-20,3
4,0.12109090909090905,0.6014150943396226,0.7142857142857142,0-20,3
4,0.07563636363636358,0.5966981132075471,0.8214285714285714,0-20,3
4,0.06472727272727272,0.5919811320754715,0.8571428571428572,0-20,3
4,0.19200000000000003,0.6108490566037734,0.5714285714285714,0-20,3
4,0.06436363636363637,0.5943396226415094,0.8571428571428572,0-20,3
4,0.08509090909090908,0.5990566037735849,0.8035714285714286,0-20,3
4,0.06981818181818181,0.5896226415094339,0.8392857142857144,0-20,3
4,0.07309090909090907,0.5966981132075471,0.8392857142857144,0-20,3
4,0.1178181818181818,0.5896226415094339,0.6964285714285714,0-20,3
4,0.08618181818181817,0.5990566037735849,0.8035714285714286,0-20,3
4,0.12290909090909088,0.6061320754716981,0.6964285714285714,0-20,3
4,0.1905454545454545,0.5943396226415094,0.5535714285714286,0-20,3
4,0.19200000000000003,0.6014150943396226,0.5714285714285714,0-20,3
4,0.10363636363636367,0.6037735849056605,0.75,0-20,3
4,0.05927272727272728,0.5801886792452828,0.8571428571428572,0-20,3
4,0.11636363636363636,0.5919811320754715,0.7142857142857142,0-20,3
4,0.02690909090909091,0.5825471698113207,1.0,0-20,3
4,0.05490909090909088,0.5825471698113207,0.875,0-20,3
4,0.11927272727272728,0.6014150943396226,0.7142857142857142,0-20,3
4,0.042909090909090924,0.5919811320754715,0.9285714285714286,0-20,3
4,0.05163636363636362,0.5966981132075471,0.9107142857142856,0-20,3
4,0.1312727272727273,0.5919811320754715,0.6785714285714286,0-20,3
4,0.06981818181818181,0.5966981132075471,0.8392857142857144,0-20,3
4,0.21127272727272725,0.5943396226415094,0.5357142857142856,0-20,3
4,0.10327272727272721,0.5943396226415094,0.75,0-20,3
4,0.10400000000000001,0.5919811320754715,0.732142857142857,0-20,3
4,0.18690909090909089,0.6108490566037734,0.5714285714285714,0-20,3
4,0.10327272727272721,0.5990566037735849,0.75,0-20,3
4,0.1636363636363636,0.6037735849056605,0.607142857142857,0-20,3
4,0.10945454545454539,0.5919811320754715,0.732142857142857,0-20,3
4,0.19563636363636364,0.6202830188679245,0.5714285714285714,0-20,3
4,0.13927272727272724,0.6014150943396226,0.6607142857142856,0-20,3
4,0.11345454545454545,0.5966981132075471,0.7142857142857142,0-20,3
4,0.11090909090909093,0.5919811320754715,0.7142857142857142,0-20,3
4,0.03818181818181818,0.5849056603773586,0.9464285714285714,0-20,3
4,0.15018181818181817,0.6014150943396226,0.6428571428571428,0-20,3
4,0.10763636363636361,0.5801886792452828,0.7142857142857142,0-20,3
4,0.08836363636363634,0.5943396226415094,0.7857142857142856,0-20,3
4,0.07527272727272724,0.6014150943396226,0.8392857142857144,0-20,3
4,0.11418181818181819,0.6084905660377358,0.732142857142857,0-20,3
4,0.14545454545454542,0.6014150943396226,0.6428571428571428,0-20,3
4,0.12036363636363637,0.5966981132075471,0.6964285714285714,0-20,3
4,0.07309090909090907,0.5849056603773586,0.8214285714285714,0-20,3
4,0.20981818181818182,0.6084905660377358,0.5357142857142856,0-20,3
4,0.12872727272727272,0.6061320754716981,0.6964285714285714,0-20,3
4,0.14145454545454542,0.5919811320754715,0.6428571428571428,0-20,3
4,0.11999999999999997,0.6037735849056605,0.7142857142857142,0-20,3
4,0.15854545454545457,0.5990566037735849,0.625,0-20,3
4,0.0829090909090909,0.5990566037735849,0.8035714285714286,0-20,3
4,0.11999999999999997,0.5943396226415094,0.6964285714285714,0-20,3
4,0.14290909090909085,0.6037735849056605,0.6607142857142856,0-20,3
4,0.13599999999999998,0.6061320754716981,0.6785714285714286,0-20,3
4,0.092,0.5896226415094339,0.7678571428571428,0-20,3
4,0.09527272727272726,0.5919811320754715,0.7678571428571428,0-20,3
4,0.08036363636363639,0.5872641509433962,0.8035714285714286,0-20,3
4,0.06618181818181815,0.5872641509433962,0.8571428571428572,0-20,3
4,0.08654545454545456,0.5849056603773586,0.7857142857142856,0-20,3
4,0.12036363636363637,0.5990566037735849,0.6964285714285714,0-20,3
4,0.14363636363636365,0.5872641509433962,0.6428571428571428,0-20,3
4,0.14545454545454542,0.5990566037735849,0.6428571428571428,0-20,3
4,0.18727272727272723,0.5919811320754715,0.5714285714285714,0-20,3
4,0.11090909090909093,0.6061320754716981,0.732142857142857,0-20,3
4,0.1516363636363636,0.6061320754716981,0.6428571428571428,0-20,3
4,0.17527272727272722,0.6061320754716981,0.5892857142857142,0-20,3
4,0.21709090909090908,0.6179245283018868,0.5357142857142856,0-20,3
4,0.19454545454545455,0.6037735849056605,0.5535714285714286,0-20,3
4,0.06072727272727271,0.5919811320754715,0.875,0-20,3
4,0.08581818181818182,0.6061320754716981,0.8035714285714286,0-20,3
4,0.18654545454545454,0.6084905660377358,0.5714285714285714,0-20,3
4,0.1596363636363636,0.6037735849056605,0.625,0-20,3
4,0.1250909090909091,0.5966981132075471,0.6964285714285714,0-20,3
4,0.08981818181818182,0.5896226415094339,0.7857142857142856,0-20,3
4,0.13272727272727272,0.6037735849056605,0.6785714285714286,0-20,3
4,0.08181818181818176,0.5849056603773586,0.8035714285714286,0-20,3
4,0.17236363636363636,0.5990566037735849,0.5892857142857142,0-20,3
4,0.038909090909090865,0.5896226415094339,0.9464285714285714,0-20,3
4,0.20145454545454547,0.6084905660377358,0.5535714285714286,0-20,3
4,0.09127272727272726,0.5966981132075471,0.7857142857142856,0-20,3
4,0.1847272727272727,0.6084905660377358,0.5714285714285714,0-20,3
4,0.14727272727272725,0.6014150943396226,0.6428571428571428,0-20,3
4,0.10254545454545452,0.6037735849056605,0.75,0-20,3
4,0.13163636363636363,0.6014150943396226,0.6785714285714286,0-20,3
4,0.18000000000000002,0.5990566037735849,0.5892857142857142,0-20,3
4,0.12181818181818185,0.6014150943396226,0.6964285714285714,0-20,3
4,0.11199999999999996,0.6037735849056605,0.732142857142857,0-20,3
4,0.16,0.5990566037735849,0.625,0-20,3
4,0.1741818181818182,0.6037735849056605,0.5892857142857142,0-20,3
4,0.2156363636363636,0.615566037735849,0.5357142857142856,0-20,3
4,0.21636363636363634,0.6061320754716981,0.5357142857142856,0-20,3
4,0.06399999999999997,0.5943396226415094,0.8571428571428572,0-20,3
4,0.16290909090909086,0.6108490566037734,0.625,0-20,3
4,0.14363636363636365,0.5990566037735849,0.6607142857142856,0-20,3
4,0.11127272727272727,0.5990566037735849,0.732142857142857,0-20,3
4,0.08254545454545456,0.6014150943396226,0.8035714285714286,0-20,3
4,0.0712727272727273,0.5896226415094339,0.8392857142857144,0-20,3
4,0.1614545454545455,0.6014150943396226,0.625,0-20,3
4,0.11490909090909088,0.6037735849056605,0.7142857142857142,0-20,3
4,0.04327272727272727,0.5896226415094339,0.9285714285714286,0-20,3
4,0.21818181818181812,0.6108490566037734,0.5357142857142856,0-20,3
4,0.09745454545454543,0.5896226415094339,0.75,0-20,3
4,0.08218181818181816,0.6084905660377358,0.8214285714285714,0-20,3
4,0.23563636363636362,0.615566037735849,0.49999999999999994,0-20,3
4,0.10400000000000001,0.5872641509433962,0.732142857142857,0-20,3
4,0.059636363636363626,0.5919811320754715,0.875,0-20,3
4,0.09781818181818183,0.5896226415094339,0.75,0-20,3
4,0.09381818181818177,0.6037735849056605,0.7857142857142856,0-20,3
4,0.10836363636363636,0.5896226415094339,0.732142857142857,0-20,3
4,0.09454545454545457,0.6014150943396226,0.7678571428571428,0-20,3
4,0.06472727272727272,0.5966981132075471,0.8571428571428572,0-20,3
4,0.10400000000000001,0.6061320754716981,0.75,0-20,3
4,0.15745454545454543,0.6061320754716981,0.625,0-20,3
4,0.2025454545454545,0.6061320754716981,0.5535714285714286,0-20,3
4,0.09490909090909092,0.5872641509433962,0.7678571428571428,0-20,3
4,0.0709090909090909,0.5990566037735849,0.8392857142857144,0-20,3
4,0.16218181818181818,0.6037735849056605,0.625,0-20,3
4,0.11454545454545453,0.6061320754716981,0.732142857142857,0-20,3
4,0.14872727272727268,0.6014150943396226,0.6428571428571428,0-20,3
4,0.12872727272727272,0.5943396226415094,0.6785714285714286,0-20,3
4,0.22,0.5966981132075471,0.5178571428571428,0-20,3
4,0.05672727272727271,0.5919811320754715,0.8928571428571428,0-20,3
4,0.1341818181818182,0.5966981132075471,0.6785714285714286,0-20,3
4,0.2025454545454545,0.6037735849056605,0.5535714285714286,0-20,3
4,0.15418181818181817,0.6108490566037734,0.6428571428571428,0-20,3
4,0.10218181818181818,0.5943396226415094,0.75,0-20,3
4,0.15199999999999994,0.6084905660377358,0.6428571428571428,0-20,3
4,0.05418181818181814,0.5919811320754715,0.8928571428571428,0-20,3
4,0.1509090909090909,0.5966981132075471,0.6428571428571428,0-20,3
4,0.10836363636363636,0.5990566037735849,0.732142857142857,0-20,3
4,0.20909090909090908,0.6037735849056605,0.5357142857142856,0-20,3
4,0.16581818181818178,0.5990566037735849,0.607142857142857,0-20,3
4,0.07527272727272724,0.5919811320754715,0.8214285714285714,0-20,3
4,0.13527272727272724,0.6084905660377358,0.6785714285714286,0-20,3
4,0.18327272727272728,0.6037735849056605,0.5714285714285714,0-20,3
4,0.10836363636363636,0.5919811320754715,0.732142857142857,0-20,3
4,0.10945454545454539,0.6084905660377358,0.732142857142857,0-20,3
4,0.11963636363636362,0.5990566037735849,0.7142857142857142,0-20,3
4,0.13018181818181815,0.6014150943396226,0.6785714285714286,0-20,3
4,0.17381818181818184,0.6037735849056605,0.5892857142857142,0-20,3
4,0.18872727272727272,0.6037735849056605,0.5714285714285714,0-20,3
4,0.07381818181818181,0.5943396226415094,0.8214285714285714,0-20,3
4,0.20545454545454542,0.6014150943396226,0.5357142857142856,0-20,3
4,0.1123636363636363,0.6061320754716981,0.732142857142857,0-20,3
4,0.1516363636363636,0.6037735849056605,0.6428571428571428,0-20,3
4,0.09709090909090903,0.5943396226415094,0.7678571428571428,0-20,3
4,0.049454545454545445,0.5872641509433962,0.9107142857142856,0-20,3
4,0.14145454545454542,0.5990566037735849,0.6607142857142856,0-20,3
4,0.09709090909090903,0.5919811320754715,0.7678571428571428,0-20,3
4,0.10327272727272721,0.6037735849056605,0.75,0-20,3
4,0.096,0.5919811320754715,0.7678571428571428,0-20,3
4,0.2116363636363636,0.6108490566037734,0.5357142857142856,0-20,3
4,0.11018181818181819,0.5990566037735849,0.732142857142857,0-20,3
4,0.056363636363636366,0.5801886792452828,0.875,0-20,3
4,0.21199999999999994,0.5966981132075471,0.5357142857142856,0-20,3
4,0.14836363636363634,0.6037735849056605,0.6428571428571428,0-20,3
4,0.08581818181818182,0.5896226415094339,0.7857142857142856,0-20,3
4,0.13745454545454547,0.6084905660377358,0.6785714285714286,0-20,3
4,0.08872727272727274,0.5943396226415094,0.7857142857142856,0-20,3
4,0.16109090909090903,0.5896226415094339,0.607142857142857,0-20,3
4,0.19854545454545455,0.6061320754716981,0.5535714285714286,0-20,3
4,0.1469090909090909,0.5966981132075471,0.6428571428571428,0-20,3
4,0.08254545454545456,0.5943396226415094,0.8035714285714286,0-20,3
4,0.16290909090909086,0.5990566037735849,0.607142857142857,0-20,3
4,0.12327272727272728,0.5966981132075471,0.6964285714285714,0-20,3
4,0.07709090909090907,0.5919811320754715,0.8214285714285714,0-20,3
4,0.16618181818181818,0.6132075471698113,0.625,0-20,3
4,0.13309090909090907,0.5966981132075471,0.6785714285714286,0-20,3
4,0.08509090909090908,0.5919811320754715,0.7857142857142856,0-20,3
4,0.16254545454545452,0.6061320754716981,0.625,0-20,3
4,0.11018181818181819,0.5896226415094339,0.7142857142857142,0-20,3
4,0.09418181818181812,0.6014150943396226,0.7678571428571428,0-20,3
4,0.2029090909090909,0.6108490566037734,0.5535714285714286,0-20,3
4,0.10363636363636367,0.5896226415094339,0.732142857142857,0-20,3
4,0.16036363636363635,0.5990566037735849,0.625,0-20,3
4,0.1509090909090909,0.6084905660377358,0.6428571428571428,0-20,3
4,0.05127272727272722,0.5872641509433962,0.8928571428571428,0-20,3
4,0.07745454545454547,0.5919811320754715,0.8214285714285714,0-20,3
4,0.07563636363636358,0.5919811320754715,0.8214285714285714,0-20,3
4,0.09381818181818177,0.5872641509433962,0.7678571428571428,0-20,3
4,0.07745454545454547,0.5966981132075471,0.8214285714285714,0-20,3
4,0.09272727272727274,0.5919811320754715,0.7678571428571428,0-20,3
4,0.0789090909090909,0.5943396226415094,0.8214285714285714,0-20,3
4,0.11890909090909094,0.6037735849056605,0.7142857142857142,0-20,3
4,0.08472727272727268,0.5966981132075471,0.8035714285714286,0-20,3
4,0.0487272727272727,0.5731132075471699,0.8928571428571428,0-20,3
4,0.08218181818181816,0.6014150943396226,0.8035714285714286,0-20,3
4,0.12909090909090906,0.6014150943396226,0.6785714285714286,0-20,3
4,0.17054545454545458,0.5966981132075471,0.5892857142857142,0-20,3
4,0.06290909090909089,0.5801886792452828,0.8571428571428572,0-20,3
4,0.09890909090909092,0.5990566037735849,0.75,0-20,3
4,0.09454545454545457,0.5966981132075471,0.7678571428571428,0-20,3
4,0.07345454545454547,0.5896226415094339,0.8214285714285714,0-20,3
4,0.12072727272727271,0.5966981132075471,0.6964285714285714,0-20,3
4,0.12836363636363637,0.5919811320754715,0.6785714285714286,0-20,3
4,0.14436363636363633,0.6132075471698113,0.6607142857142856,0-20,3
4,0.0487272727272727,0.5919811320754715,0.9107142857142856,0-20,3
4,0.15563636363636366,0.5919811320754715,0.625,0-20,3
4,0.11927272727272728,0.5943396226415094,0.6964285714285714,0-20,3
4,0.08909090909090908,0.5919811320754715,0.7857142857142856,0-20,3
4,0.22036363636363634,0.6084905660377358,0.5178571428571428,0-20,3
4,0.21672727272727274,0.5990566037735849,0.5178571428571428,0-20,3
4,0.21236363636363634,0.6037735849056605,0.5357142857142856,0-20,3
4,0.08327272727272725,0.5896226415094339,0.8035714285714286,0-20,3
4,0.05418181818181814,0.5896226415094339,0.8928571428571428,0-20,3
4,0.10727272727272727,0.5896226415094339,0.732142857142857,0-20,3
4,0.12109090909090905,0.5966981132075471,0.6964285714285714,0-20,3
4,0.09890909090909092,0.6037735849056605,0.7678571428571428,0-20,3
4,0.06072727272727271,0.5825471698113207,0.8571428571428572,0-20,3
4,0.19163636363636363,0.5990566037735849,0.5535714285714286,0-20,3
4,0.18836363636363632,0.6132075471698113,0.5714285714285714,0-20,3
4,0.05490909090909088,0.5849056603773586,0.8928571428571428,0-20,3
4,0.1389090909090909,0.5990566037735849,0.6607142857142856,0-20,3
4,0.07999999999999999,0.5966981132075471,0.8035714285714286,0-20,3
4,0.11127272727272727,0.6037735849056605,0.732142857142857,0-20,3
4,0.08581818181818182,0.5919811320754715,0.7857142857142856,0-20,3
4,0.07927272727272724,0.6014150943396226,0.8214285714285714,0-20,3
4,0.1596363636363636,0.6084905660377358,0.625,0-20,3
4,0.09672727272727269,0.5943396226415094,0.7678571428571428,0-20,3
4,0.156,0.5990566037735849,0.625,0-20,3
4,0.1989090909090909,0.6108490566037734,0.5535714285714286,0-20,3
4,0.12363636363636363,0.5943396226415094,0.6964285714285714,0-20,3
4,0.06472727272727272,0.5825471698113207,0.8571428571428572,0-20,3
4,0.08872727272727274,0.5966981132075471,0.7857142857142856,0-20,3
4,0.18290909090909094,0.6061320754716981,0.5892857142857142,0-20,3
4,0.04727272727272727,0.5919811320754715,0.9285714285714286,0-20,3
4,0.13854545454545455,0.6014150943396226,0.6607142857142856,0-20,3
4,0.08072727272727273,0.5966981132075471,0.8035714285714286,0-20,3
4,0.10400000000000001,0.6014150943396226,0.75,0-20,3
4,0.1170909090909091,0.5966981132075471,0.7142857142857142,0-20,3
4,0.1545454545454545,0.5990566037735849,0.625,0-20,3
4,0.056363636363636366,0.5919811320754715,0.8928571428571428,0-20,3
4,0.12072727272727271,0.5943396226415094,0.6964285714285714,0-20,3
4,0.05200000000000002,0.5966981132075471,0.9107142857142856,0-20,3
4,0.11600000000000002,0.5896226415094339,0.7142857142857142,0-20,3
4,0.06981818181818181,0.5919811320754715,0.8392857142857144,0-20,3
4,0.1250909090909091,0.6061320754716981,0.6964285714285714,0-20,3
4,0.1567272727272727,0.5990566037735849,0.625,0-20,3
4,0.07236363636363632,0.6014150943396226,0.8392857142857144,0-20,3
4,0.16981818181818178,0.6084905660377358,0.607142857142857,0-20,3
4,0.09563636363636366,0.5966981132075471,0.7678571428571428,0-20,3
4,0.061454545454545456,0.5825471698113207,0.8571428571428572,0-20,3
4,0.14654545454545456,0.5966981132075471,0.6428571428571428,0-20,3
4,0.2276363636363636,0.6014150943396226,0.49999999999999994,0-20,3
4,0.09272727272727274,0.5990566037735849,0.7857142857142856,0-20,3
4,0.10981818181818184,0.5966981132075471,0.732142857142857,0-20,3
4,0.05563636363636362,0.5966981132075471,0.8928571428571428,0-20,3
4,0.11381818181818179,0.5966981132075471,0.7142857142857142,0-20,3
4,0.05236363636363636,0.5849056603773586,0.8928571428571428,0-20,3
4,0.12472727272727266,0.615566037735849,0.7142857142857142,0-20,3
4,0.1087272727272727,0.5919811320754715,0.732142857142857,0-20,3
4,0.15127272727272725,0.6037735849056605,0.6428571428571428,0-20,3
4,0.07418181818181821,0.5966981132075471,0.8392857142857144,0-20,3
4,0.18654545454545454,0.5966981132075471,0.5714285714285714,0-20,3
4,0.14509090909090908,0.5990566037735849,0.6428571428571428,0-20,3
4,0.09818181818181818,0.5966981132075471,0.7678571428571428,0-20,3
4,0.10254545454545452,0.5896226415094339,0.75,0-20,3
4,0.07927272727272724,0.5966981132075471,0.8214285714285714,0-20,3
4,0.11854545454545448,0.5896226415094339,0.6964285714285714,0-20,3
4,0.12399999999999997,0.5943396226415094,0.6964285714285714,0-20,3
4,0.18727272727272723,0.6014150943396226,0.5714285714285714,0-20,3
4,0.15818181818181817,0.6014150943396226,0.625,0-20,3
4,0.1905454545454545,0.6061320754716981,0.5714285714285714,0-20,3
4,0.17563636363636362,0.6061320754716981,0.5892857142857142,0-20,3
4,0.13599999999999998,0.5943396226415094,0.6607142857142856,0-20,3
4,0.05127272727272722,0.5896226415094339,0.9107142857142856,0-20,3
4,0.12254545454545454,0.6037735849056605,0.6964285714285714,0-20,3
4,0.09236363636363634,0.5966981132075471,0.7678571428571428,0-20,3
4,0.09163636363636365,0.5990566037735849,0.7857142857142856,0-20,3
4,0.2338181818181818,0.6014150943396226,0.49999999999999994,0-20,3
4,0.18145454545454545,0.6202830188679245,0.5892857142857142,0-20,3
4,0.04727272727272727,0.5919811320754715,0.9107142857142856,0-20,3
4,0.19309090909090906,0.6108490566037734,0.5714285714285714,0-20,3
4,0.10618181818181813,0.5943396226415094,0.732142857142857,0-20,3
4,0.06290909090909089,0.5966981132075471,0.875,0-20,3
4,0.07599999999999998,0.6014150943396226,0.8214285714285714,0-20,3
4,0.05709090909090905,0.5919811320754715,0.8928571428571428,0-20,3
4,0.11454545454545453,0.5943396226415094,0.7142857142857142,0-20,3
4,0.06545454545454546,0.5919811320754715,0.8571428571428572,0-20,3
4,0.15127272727272725,0.6061320754716981,0.6428571428571428,0-20,3
4,0.03381818181818183,0.6037735849056605,0.9821428571428572,0-20,3
4,0.14618181818181822,0.6014150943396226,0.6428571428571428,0-20,3
